type,properties/@id,properties/building,properties/leisure,properties/name,geometry/type,geometry/coordinates/0/0/0,geometry/coordinates/0/0/1,geometry/coordinates/0/1/0,geometry/coordinates/0/1/1,geometry/coordinates/0/2/0,geometry/coordinates/0/2/1,geometry/coordinates/0/3/0,geometry/coordinates/0/3/1,geometry/coordinates/0/4/0,geometry/coordinates/0/4/1,geometry/coordinates/0/5/0,geometry/coordinates/0/5/1,geometry/coordinates/0/6/0,geometry/coordinates/0/6/1,geometry/coordinates/0/7/0,geometry/coordinates/0/7/1,geometry/coordinates/0/8/0,geometry/coordinates/0/8/1,geometry/coordinates/0/9/0,geometry/coordinates/0/9/1,geometry/coordinates/0/10/0,geometry/coordinates/0/10/1,geometry/coordinates/0/11/0,geometry/coordinates/0/11/1,geometry/coordinates/0/12/0,geometry/coordinates/0/12/1,geometry/coordinates/0/13/0,geometry/coordinates/0/13/1,geometry/coordinates/0/14/0,geometry/coordinates/0/14/1,geometry/coordinates/0/15/0,geometry/coordinates/0/15/1,geometry/coordinates/0/16/0,geometry/coordinates/0/16/1,geometry/coordinates/0/17/0,geometry/coordinates/0/17/1,geometry/coordinates/0/18/0,geometry/coordinates/0/18/1,id,properties/alt_name,properties/addr:city,properties/addr:housenumber,properties/addr:postcode,properties/addr:state,properties/addr:street,properties/brand,properties/brand:wikidata,properties/brand:wikipedia,geometry/coordinates/0/19/0,geometry/coordinates/0/19/1,geometry/coordinates/0/20/0,geometry/coordinates/0/20/1,geometry/coordinates/0/21/0,geometry/coordinates/0/21/1,geometry/coordinates/0/22/0,geometry/coordinates/0/22/1,geometry/coordinates/0/23/0,geometry/coordinates/0/23/1,geometry/coordinates/0/24/0,geometry/coordinates/0/24/1,properties/phone,properties/website,properties/building:levels,properties/source:image,properties/sport,geometry/coordinates/0/25/0,geometry/coordinates/0/25/1,geometry/coordinates/0/26/0,geometry/coordinates/0/26/1,geometry/coordinates/0/27/0,geometry/coordinates/0/27/1,geometry/coordinates/0/28/0,geometry/coordinates/0/28/1,geometry/coordinates/0/29/0,geometry/coordinates/0/29/1,geometry/coordinates/0/30/0,geometry/coordinates/0/30/1,geometry/coordinates/0/31/0,geometry/coordinates/0/31/1,geometry/coordinates/0/32/0,geometry/coordinates/0/32/1,geometry/coordinates/0/33/0,geometry/coordinates/0/33/1,properties/opening_hours,properties/source,properties/smoking,properties/addr:country,properties/addr:unit,properties/indoor:level,properties/internet_access,properties/building:part,properties/construction,properties/construction:leisure,properties/description,properties/email,properties/operator,properties/ref:retrofitness,properties/opening_hours:covid19,geometry/coordinates/0/34/0,geometry/coordinates/0/34/1,geometry/coordinates/0/35/0,geometry/coordinates/0/35/1,geometry/coordinates/0/36/0,geometry/coordinates/0/36/1,geometry/coordinates/0/37/0,geometry/coordinates/0/37/1,geometry/coordinates/0/38/0,geometry/coordinates/0/38/1,geometry/coordinates/0/39/0,geometry/coordinates/0/39/1,geometry/coordinates/0/40/0,geometry/coordinates/0/40/1,geometry/coordinates/0/41/0,geometry/coordinates/0/41/1,geometry/coordinates/0/42/0,geometry/coordinates/0/42/1,geometry/coordinates/0/43/0,geometry/coordinates/0/43/1,geometry/coordinates/0/44/0,geometry/coordinates/0/44/1,geometry/coordinates/0/45/0,geometry/coordinates/0/45/1,geometry/coordinates/0/46/0,geometry/coordinates/0/46/1,geometry/coordinates/0/47/0,geometry/coordinates/0/47/1,geometry/coordinates/0/48/0,geometry/coordinates/0/48/1,geometry/coordinates/0/49/0,geometry/coordinates/0/49/1,geometry/coordinates/0/50/0,geometry/coordinates/0/50/1,geometry/coordinates/0/51/0,geometry/coordinates/0/51/1,geometry/coordinates/0/52/0,geometry/coordinates/0/52/1,geometry/coordinates/0/53/0,geometry/coordinates/0/53/1,geometry/coordinates/0/54/0,geometry/coordinates/0/54/1,geometry/coordinates/0/55/0,geometry/coordinates/0/55/1,geometry/coordinates/0/56/0,geometry/coordinates/0/56/1,geometry/coordinates/0/57/0,geometry/coordinates/0/57/1,geometry/coordinates/0/58/0,geometry/coordinates/0/58/1,geometry/coordinates/0/59/0,geometry/coordinates/0/59/1,properties/wheelchair,geometry/coordinates/0,geometry/coordinates/1,properties/fixme,properties/climbing,properties/wikidata,properties/amenity,properties/store,properties/branch,properties/level,properties/name:en
Feature,node/5805096889,,fitness_centre,Fit4Mom,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5805096889,,Warrington,1505,18976,PA,Main Street,,,,,,,,,,,,,,,,+1-267-482-0083,https://centralbucks.fit4mom.com/,,,,,,,,,,,,,,,,,,,,,,"Mo-Fr 10:00-15:00 || Mo-Sa ""By appointment""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1364177,40.2306505,,,,,,,,
Feature,node/5861720360,,fitness_centre,World Gym,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5861720360,,,,,,,World Gym,Q8035794,en:World Gym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0099058,40.103242,,,,,,,,
Feature,node/5862455991,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5862455991,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0173694,40.0953061,,,,,,,,
Feature,node/5910885646,,fitness_centre,KiloDelphia,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5910885646,,,,,,,,,,,,,,,,,,,,,,,,,,weightlifting;crossfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.189664,40.0070507,,,,,,,,
Feature,node/5910885649,,fitness_centre,Philadelphia Barbell,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/5910885649,,,,,,,,,,,,,,,,,,,,,,,,,,weightlifting;crossfit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1589839,39.9314029,,,,,,,,
Feature,node/6180783633,,fitness_centre,Q Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6180783633,,West Chester,1306,19382,PA,Wilmington Pike,,,,,,,,,,,,,,,,+1 610-574-2300,http://www.qfitness.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5684162,39.9055922,,,,,,,,
Feature,node/6181982485,,fitness_centre,High School Gym,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6181982485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5200926,40.119902,,,,,,,,
Feature,node/6192519903,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6192519903,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.54912,40.1308066,,,,,,,,
Feature,node/6192921354,,fitness_centre,Stride Spin & Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6192921354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5480579,40.1409317,,,,,,,,
Feature,node/6196707986,,fitness_centre,Brazilian Jiu-Jitsu United,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6196707986,,Jenkintown,428,19046,PA,Old York Road,,,,,,,,,,,,,,,,+1-215-886-1079,http://bjjunited.com,,,jiu_jitsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bjjunitedmma@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1256025,40.0967974,,,,,,,,
Feature,node/6213184569,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6213184569,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1085793,40.0396432,,,,,,,,
Feature,node/6225744432,,fitness_centre,iCORE Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6225744432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5866185,39.9831891,,,,,,,,
Feature,node/6262733165,,fitness_centre,,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6262733165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.570555,40.0280765,,,,,,,,
Feature,node/6273382582,,fitness_centre,Barre Balanced Fitness & Dance Studio,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6273382582,,,,,,,,,,,,,,,,,,,,,,,,,,dance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5426327,39.8802477,,,,,,,,
Feature,node/6280142302,,fitness_centre,Crossfit Village Berwyn,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6280142302,,Berwyn,618,19312,PA,Lancaster Ave,,,,,,,,,,,,,,,,,,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4406657,40.0478453,,,,,,,,
Feature,node/6284808071,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6284808071,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0575744,40.0292882,,,,,,,,
Feature,node/6412554519,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6412554519,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3989409,40.1291394,,,,,,,,
Feature,node/6431729122,,fitness_centre,Anytime Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6431729122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5279865,39.9661425,,,,,,,,
Feature,node/6431973757,,fitness_centre,Fitbody Boot Camp,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6431973757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5793602,39.9682028,,,,,,,,
Feature,node/6434456437,,fitness_centre,Orangetheory Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6434456437,,,,,,,Orangetheory Fitness,Q25005163,en:Orangetheory Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.348749,39.9380934,,,,,,,,
Feature,node/6434747986,,fitness_centre,symmetry pilates,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6434747986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.6002323,39.9625966,,,,,,,,
Feature,node/6439962350,,fitness_centre,Empower Yoga,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6439962350,,,,,,,,,,,,,,,,,,,,,,,,,,yoga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5420425,39.858004,,,,,,,,
Feature,node/6439965690,,fitness_centre,Balanced Athlete,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6439965690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5420123,39.8579371,,,,,,,,
Feature,node/6448149131,,fitness_centre,LA Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6448149131,,,,,,,LA Fitness,Q6457180,en:LA Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5862661,39.9717717,,,,,,,,
Feature,node/6448748278,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6448748278,,Wilmington,2201,19808,DE,Farrand Drive,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.6476489,39.7274974,,,,,,,,
Feature,node/6558075405,,fitness_centre,Relentless Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6558075405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.15341,39.9494018,,,,,,,,
Feature,node/6579432253,,fitness_centre,Club Pilates,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6579432253,,Doylestown,1745,18901,PA,South Easton Road,Club Pilates,Q109328844,,,,,,,,,,,,,,+1-215-874-0800,https://www.clubpilates.com/doylestown/,,,pilates,,,,,,,,,,,,,,,,,,,"Mo-Th 06:00-20:00; Fr 06:00-16:00; Sa,Su 08:00-14:00",,,,H4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1267753,40.2722293,,,,,,,,
Feature,node/6580411792,,fitness_centre,The Little Gym,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6580411792,,Warrington,1661,18976,PA,Easton Road,,,,,,,,,,,,,,,,+1-215-343-9748,https://www.thelittlegym.com/doylestownpa,,,gymnastics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1275058,40.2694557,,,,,,,,
Feature,node/6580411797,,fitness_centre,CKO Kick Boxing,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6580411797,,Warrington,1661,18976,PA,Easton Road,,,,,,,,,,,,,,,,+1-215-343-4000,https://www.ckokickboxing.com/pa-warrington-doylestown/,,,boxing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1284165,40.2684474,,,,,,,,
Feature,node/6580411805,,fitness_centre,Orangetheory Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6580411805,,Warrington,1661,18976,PA,Easton Road,Orangetheory Fitness,Q25005163,en:Orangetheory Fitness,,,,,,,,,,,,,+1-215-792-7952,https://doylestown.orangetheoryfitness.com,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1289888,40.267703,,,,,,,,
Feature,node/6603260048,,fitness_centre,Full Cycle Studio,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6603260048,,,,,,,,,,,,,,,,,,,,,,,,,,cycling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.0848282,40.2587182,,,,,,,,
Feature,node/6609748030,,fitness_centre,Reach Climbing and Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6609748030,,,,,,,,,,,,,,,,,,,,,,,,,,climbing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3296667,40.1046969,,indoor,,,,,,
Feature,node/6612597449,,fitness_centre,Youfit,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6612597449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1184627,40.0373228,,,Q16908569,,,,,
Feature,node/6632476273,,fitness_centre,Anytime Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6632476273,,,,,,,Anytime Fitness,Q4778364,en:Anytime Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4673845,40.1941713,,,,,,,,
Feature,node/6699615322,,fitness_centre,planet fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6699615322,,Wilmington,900,19801,,Justison Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mo-Fr 00:00-24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5627338,39.7296051,,,,,,,,
Feature,node/6732654311,,fitness_centre,Weaver Gym,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6732654311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.578005,39.7650931,,,,,,,,
Feature,node/6759860803,,fitness_centre,The Gym,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6759860803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3931859,40.1463543,,,,,,,,
Feature,node/6899331061,,fitness_centre,L&M Studio,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6899331061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1571323,39.9556236,,,,,,,,
Feature,node/6944020705,,fitness_centre,West Philadelphia YMCA,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6944020705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.2242576,39.9581401,,,,community_centre,,,,
Feature,node/6947007411,,fitness_centre,Snap Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6947007411,,,,,,,Snap Fitness,Q7547254,en:Snap Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.2914548,40.2727946,,,,,,,,
Feature,node/6978271504,,fitness_centre,,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/6978271504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4840833,39.8986194,,,,,,,,
Feature,node/7010516236,,fitness_centre,Ringe Squash Court,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7010516236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1888046,39.9505939,,,,,,,,
Feature,node/7010516251,,fitness_centre,Hutchinson Gymnasium,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7010516251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1887295,39.9509255,,,,,,,,
Feature,node/7221500799,,fitness_centre,Germantown Life Enrichment Center,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7221500799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.177851,40.0340696,,,,,,,,
Feature,node/7221500894,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7221500894,,,,,,,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.179458,40.0331694,,,,,,,,
Feature,node/7306347858,,fitness_centre,Crossfit Explode,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7306347858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.5789592,39.9467814,,,,,,,,
Feature,node/7369786026,,fitness_centre,Planet Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7369786026,,Bensalem,1851,19020,PA,Street Road,Planet Fitness,Q7201095,en:Planet Fitness,,,,,,,,,,,,,+1-215-645-1181,https://www.planetfitness.com/gyms/bensalem-pa,,,,,,,,,,,,,,,,,,,,,,"Mo-Th 00:00-24:00; Fr 00:00-21:00; Sa,Su 07:00-19:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.9428688,40.0962566,,,,,,,,
Feature,node/7377362857,,fitness_centre,Legion,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7377362857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3309874,40.1320237,,,,,,,,
Feature,node/7387602494,,fitness_centre,Anytime Fitness,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7387602494,,,,,,,Anytime Fitness,Q4778364,en:Anytime Fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.3251992,40.1124679,,,,,,,,
Feature,node/7408327411,,fitness_centre,City Fitness Northern Liberties,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7408327411,,Philadelphia,460,19123,PA,Spring Garden Street,,,,,,,,,,,,,,,,215-923-4114,https://cityfitnessphilly.com/,,,,,,,,,,,,,,,,,,,,,,Mo-Th 05:00-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.1419445,39.9591256,,,,,,,,
Feature,node/7453454204,,fitness_centre,Ellis Athletic Center,Point,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node/7453454204,,Newtown Square,3819,19073,PA,West Chester Pike,,,,,,,,,,,,,,,,610-355-7360,https://ellisathleticcenter.com,,,fitness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-75.4083027,39.9911032,,,,,,,,
